,STATE,STATEABBRV,COUNTY,POPULATION,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,RESL_VALUE,RESL_SCORE,RESL_RATNG,RESL_SPCTL,COUNTY_Name,Access to Exercise Opportunities,Food Environment Index,Primary Care Physicians,Air Pollution: Particulate Matter,Broadband Access,Life Expectancy,Traffic Volume,Homeownership,Access to Parks,Average Temperature F,Maximum Temperature F,Minimum Temperature F,Precipitation_inches,median_sale_price,median_list_price,median_ppsf,homes_sold,new_listings,inventory,months_of_supply,median_dom_months,Unemployment_Rate,crime_rate_per_100000,Family,Monthly_Housing,Monthly_Food,Monthly_Transportation,Monthly_Healthcare,Monthly_Other Necessities ,Monthly_Childcare,Monthly_Taxes,Monthly_Total,ranking_score,RISK_RATNG_score,RESL_RATNG_score,rank
250,COLORADO,CO,ARCHULETA,0.00132845,0.999611747,0.850413749,Very Low,0.658843874,0.588321855,0.302399998,Relatively Low,0.388216403,ARCHULETA,0.916535669,0.78,0.149897442,0.902116402,0.793593218,0.637606219,0.990378949,0.795356016,0.706190583,0.447986577,0.527777778,0.327118644,0.106998293,0.149687595,0.136446422,0.049285286,0.006193104,0.00701707,0.010301016,0.939393939,0.959007551,0.829411765,0.887847496,2p1c,0.755570158,0.678294495,0.284294207,0.720195232,0.707182188,0.600676796,0.729896257,0.700954375,0.57555867,1,1,1690
2206,OKLAHOMA,OK,ROGERMILLS,0.000337609,0.999577626,0.835773393,Very Low,0.912684154,0.549746455,0.197600002,Very Low,0.335044402,ROGER MILLS,0.488360405,0.6,0.101746696,0.854497354,0.746609727,0.515046806,0.999978673,0.833458158,0.09262486,0.751677852,0.799382716,0.642372881,0.111046086,0.033580422,0.048647944,0.008297201,0.000390396,0.000229404,0.000452114,0.949494949,0.926860841,0.876470588,0.92388082,2p1c,0.899461201,0.83139531,0.16922588,0.636192131,0.882238398,0.79347054,0.828063519,0.844392936,0.575507761,1,1,1691
47,ALABAMA,AL,MARSHALL,0.009743297,0.994899983,0.148313176,Relatively Moderate,0.1798124,0.622245221,0.403899994,Relatively Moderate,0.625390832,MARSHALL,0.523890505,0.66,0.094696883,0.804232804,0.796043369,0.445333263,0.979056802,0.775040953,0.077490473,0.75,0.742283951,0.701694915,0.21838576,0.064358829,0.056147388,0.020474948,0.017993718,0.018082451,0.022169019,0.95959596,0.963538296,0.894117647,0.89356312,2p1c,0.906570442,0.866279043,0.398688885,0.733904812,0.89871562,0.90847265,0.892869364,0.95219727,0.575504851,1,1,1692
796,INDIANA,IN,WASHINGTON,0.002806415,0.998786723,0.486950987,Relatively Low,0.425588589,0.617117959,0.387700005,Relatively Low,0.072435126,WASHINGTON,0.618240914,0.79,0.083495256,0.80952381,0.73869089,0.524360439,0.976533425,0.783328165,0.245173882,0.645973154,0.658950617,0.581355932,0.226286272,0.046099523,0.038726362,0.017577023,0.004152397,0.004196748,0.003637466,0.96969697,0.979503776,0.835294118,0.93846348,2p1c,0.871592975,0.957364348,0.343169358,0.909986803,0.892926422,0.718506597,0.894312605,0.921673609,0.575504478,1,1,1693
1191,MAINE,ME,CUMBERLAND,0.030263507,0.994915072,0.148949714,Relatively Moderate,0,0.889830528,0.989199982,Very High,1,CUMBERLAND,0.852175577,0.88,0.285561139,0.833333333,0.836936939,0.635286789,0.931741325,0.722608783,0.330291122,0.496644295,0.49845679,0.454237288,0.202487198,0.141403824,0.116595815,0.047716617,0.069863184,0.060738142,0.035645111,0.97979798,0.989428263,0.876470588,0.924343899,2p1c,0.618973268,0.68217053,0.41314369,0.708422549,0.583756772,0.517663772,0.637572386,0.603040771,0.575491664,1,1,1694
456,GEORGIA,GA,FORSYTH,0.025103322,0.995906106,0.188415022,Relatively Low,0.113655008,0.683332992,0.589399986,Relatively Moderate,0.892659159,FORSYTH,0.899519665,0.86,0.068186302,0.783068783,0.946816878,0.672137771,0.979428214,0.872539999,0.250247729,0.733221477,0.737654321,0.671186441,0.238966106,0.155322001,0.132533197,0.031037025,0.058417476,0.059955469,0.048083395,0.96969697,0.982955771,0.870588235,0.951300476,2p1c,0.505338516,0.724806235,0.243879927,0.763112313,0.492372443,0.69904543,0.571016678,0.558652037,0.575488972,1,1,1695
1534,MISSOURI,MO,GRUNDY,0.000972651,0.999137388,0.60821133,Very Low,0.67221172,0.674258315,0.562400017,Relatively Moderate,0.598418972,GRUNDY,0.487969005,0.64,0.035443854,0.843915344,0.543637971,0.499891651,0.973536557,0.711390905,0.02069739,0.622483221,0.634259259,0.559322034,0.169909778,0.026588898,0.026799584,0.010419604,0.001348642,0.000998583,0.000729548,0.97979798,0.985544768,0.835294118,0.917456082,2p1c,0.926191948,0.81201549,0.382571731,0.555603597,0.901055776,0.953409396,0.908112135,0.937393433,0.575484967,1,1,1696
1408,MINNESOTA,MN,WATONWAN,0.001118268,0.999197429,0.634309357,Very Low,0.496206442,0.708998421,0.670899963,Relatively High,0.076825224,WATONWAN,0.713854083,0.9,0.092819297,0.867724868,0.6670114,0.620843414,0.998614827,0.802865725,0.09742765,0.515100671,0.532407407,0.457627119,0.181467935,0.038966933,0.034685992,0.012280563,0.002129434,0.001754268,0.001613226,0.96969697,0.982524272,0.847058824,0.938601615,2p1c,0.895480025,0.823643428,0.275523717,0.725902833,0.876387465,0.806997599,0.864354448,0.885474475,0.57545989,1,1,1697
1739,NEBRASKA,NE,ROCK,0.000119732,0.999874321,0.968491407,Very Low,0.863615113,0.612243267,0.374300003,Relatively Low,0.265927154,ROCK,0.653724247,0.78,0.136279378,0.896825397,0.599118865,0.583861983,0.99706629,0.778076543,0.035657686,0.538590604,0.594135802,0.433898305,0.101389905,0.018791651,0.043099478,0.005700378,1.77453E-05,0,0,0.96969697,0.996979504,0.929411765,0.919230591,2p1c,0.904864224,0.837209279,0.164069646,0.573827129,0.888830293,0.840044187,0.856627681,0.856419353,0.575450397,1,1,1698
2541,TEXAS,TX,ATASCOSA,0.004872148,0.998028648,0.340865691,Relatively Low,0.43083004,0.564495925,0.230699997,Relatively Low,0.470355731,ATASCOSA,0.45344113,0.73,0.034493511,0.806878307,0.669301519,0.496449707,0.983781967,0.794689395,0.182438088,0.919463087,0.912037037,0.855932203,0.100999756,0.060365989,0.053523688,0.021397349,0.007169095,0.008056137,0.012587276,0.939393939,0.951024811,0.794117647,0.908039535,2p1c,0.830075006,0.936046502,0.328110647,0.764934608,0.848965803,0.749716841,0.934984829,0.888773954,0.575433439,1,1,1699
890,IOWA,IA,WAPELLO,0.003533904,0.998215256,0.367918523,Relatively Low,0.182536831,0.738036397,0.761900024,Relatively High,0.279993612,WAPELLO,0.750740751,0.6,0.097717912,0.828042328,0.675210763,0.509490164,0.942307335,0.692511027,0.521347744,0.592281879,0.609567901,0.528813559,0.173421117,0.031389264,0.026719002,0.014400028,0.006051142,0.005519196,0.005944277,0.96969697,0.964617044,0.811764706,0.869582429,2p1c,0.869318018,0.875968987,0.365615773,0.821667981,0.867528991,0.852667983,0.879175061,0.925441337,0.57541638,1,1,1700
1779,NEW HAMPSHIRE,NH,HILLSBOROUGH,0.042256434,0.992889885,0.114258434,Relatively Moderate,0,0.741777795,0.7775,Relatively High,0.598418972,HILLSBOROUGH,0.891563046,0.9,0.143791667,0.944444444,0.857705607,0.611822835,0.925460122,0.693465505,0.502273388,0.525167785,0.540123457,0.46779661,0.183467447,0.123991686,0.098850335,0.037833122,0.07838092,0.064894407,0.030188912,0.98989899,0.989859763,0.882352941,0.861205013,2p1c,0.628432303,0.740310073,0.390926561,0.959908107,0.609040114,0.543792592,0.82042037,0.709457115,0.575348169,1,1,1701
1336,MINNESOTA,MN,CASS,0.002995508,0.999460068,0.772437938,Very Low,0.727000136,0.734675538,0.753000031,Relatively High,0.111444278,CASS,0.509013504,0.84,0.050599382,0.917989418,0.732848146,0.513657855,0.994171043,0.871792495,0.273598084,0.437919463,0.449074074,0.393220339,0.123433309,0.0899667,0.082805581,0.030534699,0.009866378,0.009621483,0.009843764,0.95959596,0.981014024,0.758823529,0.788472117,2p1c,0.881830282,0.798449639,0.2047076,0.81288658,0.856723797,0.803318417,0.853889635,0.872961432,0.575341056,1,1,1702
904,KANSAS,KS,BARTON,0.002540665,0.996459767,0.211330363,Relatively Low,0.066930171,0.739898281,0.768300018,Relatively High,0.722717862,BARTON,0.787353391,0.7,0.109300223,0.854497354,0.725081234,0.515617021,0.964499587,0.68007791,0.068803201,0.651006711,0.700617284,0.544067797,0.101633748,0.036817477,0.028470332,0.013711165,0.003620038,0.003670468,0.002784614,0.949494949,0.987918015,0.858823529,0.757643328,2p1c,0.902020527,0.866279043,0.363093925,0.679523965,0.894567439,0.909816553,0.904846657,0.938796628,0.575315781,1,1,1703
246,CALIFORNIA,CA,YUBA,0.008140202,0.992479692,0.109802673,Relatively Moderate,0.744309663,0.664841133,0.533699989,Relatively Moderate,0.601880878,YUBA,0.838590254,0.72,0.035103525,0.603174603,0.835783407,0.523722514,0.900832619,0.650182998,0.533668403,0.751677852,0.780864198,0.661016949,0.177322604,0.110612289,0.092943821,0.038367762,0.016130463,0.0153296,0.014169676,0.96969697,0.981877023,0.623529412,0.778564179,2p1c,0.766964566,0.866279043,0.372273762,0.599577284,0.77143632,0.700962131,0.838799838,0.786662074,0.575281759,1,1,1704
2658,TEXAS,TX,JIMHOGG,0.000475232,0.999830113,0.95385105,Very Low,0.960474308,0.412528859,0.0191,Very Low,0.067193676,JIM HOGG,0.623230963,0.45,0.035879423,0.791005291,0.482021882,0.46070959,0.983644441,0.631583813,0.190818708,0.978187919,0.958333333,0.923728814,0.088514996,0.025380312,0.175938844,0.00764212,0.000230689,0.000269887,0.000508629,0.909090909,0.781229773,0.741176471,0.978271566,2p1c,0.895480025,0.912790708,0.277462997,0.656238074,0.901932067,0.851059727,0.958435537,0.925194858,0.57523614,1,1,1705
1606,MISSOURI,MO,WEBSTER,0.003898198,0.998011774,0.337364736,Relatively Low,0.305550782,0.614908619,0.379700012,Relatively Low,0.380168414,WEBSTER,0.533017782,0.78,0.065027227,0.833333333,0.618173037,0.516009636,0.985857688,0.786397363,0.238864014,0.66442953,0.680555556,0.593220339,0.233601561,0.064053529,0.055706632,0.021654388,0.007311057,0.007300452,0.00635529,0.96969697,0.980582524,0.858823529,0.898429135,2p1c,0.935304296,0.887596918,0.339661559,0.735040371,0.931020901,0.872680702,0.927830368,0.962077322,0.575230389,1,1,1706
364,FLORIDA,FL,LAFAYETTE,0.00081364,0.998764497,0.47931254,Relatively Low,0.914046369,0.505402167,0.100900002,Very Low,0.220812931,LAFAYETTE,0.515681984,0.76,0.020550846,0.838624339,0.720966116,0.479611169,0.995661713,0.835907881,0.169827377,0.862416107,0.87191358,0.784745763,0.264520849,0.082318241,0.070382129,0.02981646,0.000532359,0.000512786,0.000750099,0.939393939,0.952966559,0.823529412,0.826114819,2p1c,0.881830282,0.837209279,0.299541281,0.504982292,0.867830153,0.78120083,0.913575331,0.855425084,0.57520978,1,1,1707
1723,NEBRASKA,NE,MADISON,0.003548896,0.997954485,0.328453215,Relatively Low,0.118747078,0.681419405,0.584700012,Relatively Moderate,0.643758766,MADISON,0.901756358,0.77,0.107243318,0.862433862,0.69520952,0.604046633,0.961403087,0.693587663,0.123394689,0.570469799,0.601851852,0.491525424,0.124896367,0.062928347,0.051026496,0.017886938,0.006015651,0.005384252,0.0043105,0.96969697,0.985976268,0.9,0.951542476,2p1c,0.888370784,0.843023241,0.387572106,0.573827129,0.87545909,0.840044187,0.885365232,0.892204049,0.575175854,1,1,1708
1580,MISSOURI,MO,PUTNAM,0.00046104,0.999588395,0.83863781,Very Low,0.93411239,0.583826909,0.287700005,Relatively Low,0.310328235,PUTNAM,0.589617603,0.73,0.109671351,0.843915344,0.546244151,0.481653982,0.999962641,0.833424658,0,0.602348993,0.62654321,0.530508475,0.177078761,0.075568692,0.051538904,0.019584861,0.001064717,0.000944606,0.001623502,0.919191919,0.929449838,0.835294118,1,2p1c,0.926191948,0.860465149,0.309317716,0.480886824,0.914938677,0.884189743,0.875036114,0.895804475,0.575167894,1,1,1709
1120,KENTUCKY,KY,WAYNE,0.001945801,0.999582793,0.837683004,Very Low,0.895191041,0.540114936,0.174099998,Very Low,0.255401845,WAYNE,0.341651752,0.59,0.088156159,0.846560847,0.661579344,0.464099222,0.989962553,0.739183133,0.09133214,0.674496644,0.677469136,0.616949153,0.257839551,0.054956053,0.053119928,0.016137608,0.002005217,0.002105121,0.0031237,0.939393939,0.949298813,0.688235294,0.958664171,2p1c,0.911120356,0.908914726,0.372565952,0.730954847,0.915080775,0.910984192,0.889546765,0.956785418,0.575157298,1,1,1710
2985,WASHINGTON,WA,PACIFIC,0.002325786,0.995957282,0.189688097,Relatively Low,0.514847471,0.678299626,0.575099983,Relatively Moderate,0.562379649,PACIFIC,0.549668307,0.77,0.035964828,0.854497354,0.795474384,0.549471255,0.994606335,0.833927267,0.190241815,0.55704698,0.535493827,0.533898305,0.391953182,0.087188368,0.079680104,0.039400322,0.006370557,0.007556845,0.01035753,0.939393939,0.963322546,0.664705882,0.933281899,2p1c,0.836615508,0.833333297,0.317219938,0.920654726,0.825497009,0.64110374,0.921690012,0.868075432,0.575157235,1,1,1711
1725,NEBRASKA,NE,MERRICK,0.000759171,0.99845016,0.407065563,Relatively Low,0.205108589,0.737986478,0.761299973,Relatively High,0.838072166,MERRICK,0.511606677,0.73,0.06741962,0.87037037,0.733895679,0.582220911,0.99346157,0.827557376,0.03781951,0.592281879,0.63117284,0.503389831,0.145086564,0.054513034,0.04543742,0.013834544,0.000745302,0.000674718,0.000647346,0.95959596,0.963754045,0.9,1,2p1c,0.904864224,0.862403061,0.226477734,0.578317471,0.896049432,0.735396658,0.84524195,0.842515545,0.575137334,1,1,1712
2302,PENNSYLVANIA,PA,NORTHAMPTON,0.031258145,0.995872121,0.185550605,Relatively Low,0.164828034,0.754862089,0.813199997,Very High,0.625390832,NORTHAMPTON,0.900447674,0.87,0.138957805,0.814814815,0.79022342,0.61981048,0.935092264,0.730304063,0.179449818,0.57885906,0.595679012,0.516949153,0.181175323,0.084918439,0.068762196,0.029043876,0.052171136,0.044733824,0.020180743,0.98989899,0.998058252,0.811764706,0.88918619,2p1c,0.737977796,0.751937951,0.417634283,0.741225023,0.71224522,0.69209108,0.776641357,0.763695472,0.575122281,1,1,1713
2520,TENNESSEE,TN,STEWART,0.001357733,0.999280647,0.674729472,Very Low,0.686914916,0.543155874,0.182700005,Very Low,0.249677554,STEWART,0.424324522,0.76,0.012432849,0.841269841,0.6473841,0.469912169,0.995229411,0.858122867,0.412535696,0.718120805,0.717592593,0.661016949,0.260765667,0.071294492,0.065293129,0.021810079,0.002093944,0.002307537,0.003221315,0.939393939,0.95188781,0.805882353,0.825153754,2p1c,0.879839695,0.798449639,0.327471898,0.644658946,0.854908979,0.851059727,0.94198833,0.899663348,0.575072565,1,1,1714
60,ALABAMA,AL,TALLADEGA,0.008187776,0.997566031,0.281985996,Relatively Low,0.329656067,0.614517384,0.378699989,Relatively Low,0.580437732,TALLADEGA,0.546312189,0.67,0.044372217,0.793650794,0.731250804,0.409318392,0.986957506,0.745105017,0.174853011,0.766778523,0.788580247,0.684745763,0.226627652,0.05354462,0.043852569,0.0174228,0.012474935,0.013049052,0.018182192,0.949494949,0.95188781,0.852941176,0.813795419,2p1c,0.894626917,0.874031,0.435057113,0.733904812,0.890047937,0.865203666,0.883641099,0.939872709,0.575065847,1,1,1715
414,GEORGIA,GA,BULLOCH,0.008083235,0.992388765,0.107893062,Relatively Moderate,0.04419917,0.648419157,0.479599991,Relatively Moderate,0.797946653,BULLOCH,0.557651759,0.72,0.096113974,0.796296296,0.731811607,0.529152311,0.98276175,0.546967859,0.081912231,0.818791946,0.828703704,0.744067797,0.288271153,0.073063739,0.060796269,0.023610817,0.016059482,0.013777748,0.010706891,0.97979798,0.977562028,0.817647059,0.901579934,2p1c,0.845430967,0.862403061,0.460235427,0.712731257,0.84186386,0.84445041,0.858727599,0.900757513,0.575055862,1,1,1716
2129,OHIO,OH,STARK,0.037453646,0.995733429,0.178866964,Relatively Low,0.079859863,0.777377826,0.8625,Very High,0.657743442,STARK,0.738665557,0.74,0.133166898,0.793650794,0.729855689,0.5242743,0.955033348,0.704114103,0.10047672,0.57885906,0.581790123,0.530508475,0.164837844,0.052198314,0.042317896,0.019302853,0.071744184,0.061156467,0.034448035,0.97979798,0.989428263,0.8,0.827123342,2p1c,0.894050973,0.80620152,0.434022873,0.755086373,0.870086754,0.707857853,0.896593201,0.896034478,0.575055486,1,1,1717
431,GEORGIA,GA,COBB,0.076441926,0.989173889,0.077975812,Relatively Moderate,0.018942501,0.620602627,0.398199997,Relatively Low,0.665349144,COBB,0.911872234,0.85,0.134336852,0.817460317,0.920193166,0.625220004,0.921447015,0.687916597,0.441873578,0.751677852,0.75617284,0.688135593,0.216873933,0.107856609,0.08888389,0.02833445,0.164339077,0.160272586,0.126961945,0.96969697,0.982308522,0.852941176,0.849436774,2p1c,0.604619023,0.72286818,0.398202135,0.763112313,0.582331679,0.69904543,0.669084408,0.661768658,0.575048243,1,1,1718
2215,OKLAHOMA,OK,WASHINGTON,0.005229147,0.996979104,0.24188415,Relatively Low,0.286843591,0.685650293,0.597400017,Relatively Moderate,0.92176993,WASHINGTON,0.488360405,0.66,0.064170329,0.798941799,0.653293986,0.464037146,0.990594381,0.739331507,0.09262486,0.734899329,0.759259259,0.650847458,0.167471348,0.047606716,0.03889922,0.014648254,0.012616897,0.010647055,0.006863919,0.97979798,0.990938511,0.817647059,0.84311689,2p1c,0.899461201,0.821705433,0.361272971,0.72002067,0.879461814,0.789549009,0.869147272,0.897072039,0.575001524,1,1,1719
2673,TEXAS,TX,LAMAR,0.004998077,0.995666974,0.176639083,Relatively Low,0.225296443,0.611254581,0.370099983,Relatively Low,0.683794466,LAMAR,0.623123303,0.6,0.075644881,0.804232804,0.612743804,0.45768975,0.974285705,0.675930627,0.349924134,0.80704698,0.808641975,0.742372881,0.247598147,0.054013124,0.04627003,0.016466617,0.007932142,0.009189663,0.01286471,0.939393939,0.966343042,0.764705882,0.793632412,2p1c,0.888939524,0.895348807,0.413059915,0.667172252,0.890971194,0.862075243,0.973950978,0.949222694,0.574963419,1,1,1720
2791,UTAH,UT,CACHE,0.013293892,0.994345705,0.138128581,Relatively Moderate,0.173095271,0.745577234,0.788399963,Relatively High,0.653809459,CACHE,0.818360695,0.77,0.071451539,0.78042328,0.85157677,0.652803041,0.969729902,0.65326554,0.513270349,0.464765101,0.49845679,0.393220339,0.121921483,0.109710032,0.093353322,0.028750118,0.020797473,0.021442548,0.023622978,0.95959596,0.969147789,0.882352941,0.970267885,2p1c,0.849802013,0.843023241,0.338428843,0.629815502,0.84029577,0.723147415,0.804304287,0.822526746,0.574906995,1,1,1721
1392,MINNESOTA,MN,ROCK,0.000963456,0.99934238,0.706874602,Very Low,0.646222343,0.739741192,0.768000031,Relatively High,0.146063332,ROCK,0.575845012,0.91,0.16015644,0.867724868,0.788950248,0.599824041,0.998390902,0.780000554,0.011232482,0.510067114,0.530864198,0.447457627,0.138502804,0.053531492,0.051781288,0.016199297,0.001632566,0.001538358,0.002173232,0.949494949,0.945199569,0.911764706,0.49122484,2p1c,0.885242718,0.802325546,0.269854661,0.846923612,0.860945592,0.806997599,0.874712223,0.897796684,0.574889064,1,1,1722
509,GEORGIA,GA,PEACH,0.002786326,0.999274825,0.670910248,Very Low,0.599845875,0.593521421,0.316700001,Relatively Low,0.583264971,PEACH,0.666666667,0.71,0.03637058,0.791005291,0.70263192,0.432635832,0.97803881,0.724106499,0.14141739,0.788590604,0.804012346,0.708474576,0.243452816,0.060498561,0.048628171,0.018703586,0.006051142,0.00543823,0.005117113,0.96969697,0.97562028,0.794117647,0.624530185,2p1c,0.868180539,0.608527149,0.396899324,0.82689485,0.7898582,0.812174899,0.828230259,0.862638121,0.574887806,1,1,1723
1075,KENTUCKY,KY,LOGAN,0.002730258,0.998643805,0.445894335,Relatively Low,0.225889328,0.620281913,0.396599998,Relatively Low,0.539855072,LOGAN,0.429899388,0.79,0.037216621,0.817460317,0.70128886,0.492542086,0.990109747,0.774226708,0.104811553,0.694630872,0.699074074,0.637288136,0.275786394,0.055297392,0.048457226,0.019138348,0.006139868,0.00553269,0.006139508,0.95959596,0.957928803,0.776470588,0.917311732,2p1c,0.911120356,0.95542636,0.352081383,0.730954847,0.928408396,0.862009157,0.882049244,0.947159842,0.574886279,1,1,1724
2607,TEXAS,TX,FALLS,0.001685248,0.999252812,0.660407384,Very Low,0.71541502,0.519447215,0.124799995,Very Low,0.304347826,FALLS,0.372937294,0.72,0.00994959,0.812169312,0.604668211,0.495989552,0.991440504,0.805552949,0.055280528,0.860738255,0.856481481,0.798305085,0.188783224,0.04976132,0.040832976,0.014670286,0.001029226,0.001767762,0.002404427,0.898989899,0.9596548,0.776470588,0.892503688,2p1c,0.895480025,0.912790708,0.350560394,0.679283774,0.901932067,0.820216244,0.964543823,0.934661506,0.574880125,1,1,1725
2023,NORTH DAKOTA,ND,LAMOURE,0.000401673,0.999401186,0.738701464,Very Low,0.492505034,0.694607897,0.622900009,Relatively High,0.488552465,LAMOURE,0.295138041,0.78,0.102579261,0.880952381,0.748837767,0.708062286,0.99876596,0.872102164,0.095284632,0.446308725,0.469135802,0.388135593,0.101975128,0.033691885,0.016759573,0.008632085,0.00033716,0.000121449,0.000287709,0.95959596,0.932038835,0.911764706,0.97264387,2p1c,0.908561029,0.858527154,0.158303544,0.774286681,0.898309173,0.78829324,0.944618016,0.903749506,0.574871726,1,1,1726
3135,WYOMING,WY,HOTSPRINGS,0.000454243,0.999831038,0.954487588,Very Low,0.873002234,0.569217689,0.244400005,Relatively Low,0.388898436,HOT SPRINGS,0.799826877,0.76,0.187358221,0.920634921,0.794102194,0.473781634,0.984099825,0.745811672,0.339320493,0.459731544,0.521604938,0.355932203,0.050475494,0.055888943,0.051394962,0.018702117,0.000780793,0.000715201,0.001078909,0.939393939,0.935275081,0.864705882,0.917705854,2p1c,0.895480025,0.810077502,0.282652671,0.346611659,0.872500249,0.833197675,0.903818491,0.840199167,0.574828759,1,1,1727
